Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
27,58,14.5,13,partly cloudy,1016.87,4,Summer,7.5,mountain,Cloudy
28,71,9,66,partly cloudy,1007.58,1,Spring,2,inland,Rainy
20,89,18,68,overcast,1019.78,2,Autumn,4.5,coastal,Rainy
-7,89,0.5,76,overcast,994.46,1,Winter,2,inland,Snowy
33,72,11,18,overcast,1010.18,1,Summer,8.5,coastal,Cloudy
28,79,13,50,overcast,1015.66,0,Summer,4,inland,Rainy
-8,92,11.5,54,overcast,994.5,1,Winter,3,inland,Snowy
39,66,5,11,clear,1024.35,5,Spring,9,mountain,Sunny
19,72,7,57,overcast,1001.28,0,Spring,3.5,mountain,Rainy
-2,65,8,51,partly cloudy,982,1,Winter,4.5,inland,Snowy
22,86,5.5,94,overcast,999.78,3,Autumn,1,mountain,Rainy
31,67,13.5,54,overcast,1014.14,0,Autumn,2.5,inland,Rainy
15,61,7,40,partly cloudy,1003.17,2,Winter,7,mountain,Cloudy
-9,46,6.5,35,partly cloudy,978.59,7,Autumn,0.5,inland,Cloudy
28,60,5.5,28,overcast,1000.63,1,Summer,9,mountain,Cloudy
13,93,18,94,overcast,995.06,1,Winter,2.5,coastal,Rainy
-8,39,5.5,55,partly cloudy,1073.46,6,Winter,17,coastal,Snowy
15,76,5,73,partly cloudy,1012.14,8,Winter,12,coastal,Cloudy
23,75,16.5,86,overcast,1017.64,2,Winter,1.5,inland,Rainy
30,66,18,87,overcast,1015.52,0,Winter,4.5,mountain,Rainy
0,98,7,66,overcast,986.05,0,Winter,3.5,inland,Snowy
17,62,9,11,overcast,1016.34,2,Summer,7.5,mountain,Cloudy
15,99,30.5,85,partly cloudy,1015.02,3,Autumn,2,inland,Cloudy
20,67,1.5,42,overcast,1007.52,4,Autumn,7,inland,Cloudy
23,77,7.5,49,partly cloudy,1010.4,2,Winter,8.5,coastal,Cloudy
11,53,5.5,13,overcast,1016.57,3,Autumn,6.5,inland,Cloudy
-7,67,18,50,overcast,999.37,1,Winter,1.5,mountain,Snowy
34,60,11.5,42,overcast,1001.32,1,Winter,6.5,coastal,Cloudy
-5,89,5,64,overcast,994.57,0,Winter,5,mountain,Snowy
14,75,4,10,partly cloudy,1000.16,4,Autumn,6,mountain,Cloudy
42,55,5.5,15,clear,1027.66,6,Summer,7.5,coastal,Sunny
32,21,2.5,8,partly cloudy,1029.34,7,Winter,9,mountain,Sunny
34,66,8.5,95,cloudy,1023.42,10,Spring,16.5,coastal,Snowy
35,65,9.5,12,partly cloudy,1018.19,7,Autumn,5.5,coastal,Sunny
18,64,19.5,98,partly cloudy,1003.54,1,Summer,3.5,inland,Rainy
-10,85,8,69,overcast,985.76,1,Winter,1.5,mountain,Snowy
-9,71,9,50,partly cloudy,994.09,1,Winter,2.5,inland,Snowy
32,60,11,49,partly cloudy,1007.94,1,Autumn,6.5,mountain,Cloudy
27,69,4.5,4,clear,1011.56,7,Autumn,9.5,coastal,Sunny
30,107,20.5,84,partly cloudy,1006.47,5,Autumn,10,inland,Cloudy
-10,67,1,59,partly cloudy,983.52,0,Winter,5,mountain,Snowy
-4,78,9,58,overcast,991.09,1,Winter,2,inland,Snowy
19,45,2.5,35,partly cloudy,1168.72,10,Winter,11.5,coastal,Cloudy
32,31,3.5,9,partly cloudy,1026.58,8,Autumn,9,coastal,Sunny
23,90,13.5,53,overcast,992.4,3,Spring,3,inland,Rainy
5,68,0.5,89,cloudy,836.82,12,Autumn,12,coastal,Rainy
20,94,13.5,105,clear,1025.18,4,Autumn,7.5,mountain,Sunny
18,51,7,38,overcast,1005.6,3,Spring,8.5,mountain,Cloudy
11,67,8.5,59,overcast,1004.46,2,Summer,4.5,coastal,Rainy
1,60,2.5,61,partly cloudy,995.83,1,Winter,2.5,mountain,Snowy
4,74,8.5,91,overcast,994.86,1,Winter,2.5,inland,Snowy
6,78,5,20,overcast,1122.45,9,Summer,7.5,inland,Sunny
22,79,3.5,37,overcast,1008.08,3,Summer,7,inland,Cloudy
10,69,10.5,10,partly cloudy,1007.75,1,Summer,7,coastal,Cloudy
21,60,17.5,62,partly cloudy,1010.93,0,Spring,3.5,mountain,Rainy
23,70,14.5,64,overcast,1014.51,3,Summer,3.5,mountain,Rainy
0,63,6.5,63,overcast,989.02,0,Winter,1.5,inland,Snowy
25,49,9,17,partly cloudy,1016.51,5,Summer,6.5,mountain,Sunny
-7,94,16.5,86,overcast,995.55,1,Winter,3.5,inland,Snowy
30,61,12,20,partly cloudy,1018.24,1,Autumn,5.5,coastal,Cloudy
0,94,7.5,63,overcast,981.13,0,Winter,2,inland,Snowy
25,109,21,80,partly cloudy,1014.22,0,Autumn,8,inland,Cloudy
29,74,6.5,33,overcast,1010.9,1,Summer,8,coastal,Cloudy
10,77,18,62,overcast,1002.6,3,Autumn,3,coastal,Rainy
-7,52,1.5,24,overcast,1078.7,10,Winter,4.5,inland,Snowy
23,64,7.5,47,partly cloudy,1015.4,4,Autumn,6,mountain,Cloudy
-3,86,10.5,60,overcast,997.64,1,Winter,1.5,inland,Snowy
1,79,19,95,partly cloudy,987.57,13,Winter,2,mountain,Snowy
3,96,4,95,overcast,992.62,1,Winter,4,inland,Snowy
26,53,9,2,partly cloudy,1022.27,9,Autumn,9,inland,Sunny
18,68,13,32,partly cloudy,1006.26,3,Summer,5.5,inland,Cloudy
-4,97,18.5,86,overcast,985.92,0,Winter,1,mountain,Snowy
14,66,4,29,partly cloudy,1009.07,1,Spring,6.5,inland,Cloudy
-6,75,13.5,54,overcast,991.67,0,Winter,2,inland,Snowy
-4,89,18,87,partly cloudy,987.18,1,Winter,3,mountain,Snowy
14,92,13,98,partly cloudy,1005.5,1,Winter,3.5,mountain,Rainy
17,85,16.5,79,overcast,1017.45,3,Autumn,4,mountain,Rainy
25,51,7,18,clear,1028.26,8,Autumn,9.5,inland,Sunny
34,78,13.5,17,overcast,1014.32,3,Winter,9,coastal,Cloudy
21,57,1,21,partly cloudy,1014.06,3,Summer,7.5,inland,Cloudy
17,91,23,83,overcast,1006.18,9,Spring,5.5,mountain,Cloudy
37,66,6,11,clear,1029.68,9,Autumn,10,inland,Sunny
11,67,8,17,partly cloudy,1005.72,4,Summer,6,inland,Cloudy
11,52,2.5,44,overcast,1004.77,2,Winter,8.5,mountain,Cloudy
30,84,5.5,106,partly cloudy,1002.48,6,Spring,2.5,mountain,Cloudy
-8,75,9.5,56,partly cloudy,998.57,0,Winter,5,inland,Snowy
3,85,40.5,96,overcast,990.66,0,Winter,4,mountain,Snowy
18,61,13.5,28,partly cloudy,1016.33,3,Spring,6,inland,Cloudy
25,20,0,1,partly cloudy,1015.75,11,Summer,9,mountain,Sunny
27,63,7.5,45,partly cloudy,1016.25,3,Spring,5.5,mountain,Cloudy
6,76,12,32,overcast,976.45,7,Summer,3,coastal,Cloudy
-7,74,0.5,72,overcast,982.31,1,Winter,3,mountain,Snowy
2,88,3.5,65,overcast,980.94,1,Winter,1,inland,Snowy
-6,87,11.5,109,partly cloudy,993.89,11,Winter,3,mountain,Snowy
58,76,26.5,97,partly cloudy,1006.48,7,Winter,7,coastal,Cloudy
40,32,3,4,clear,1010.25,7,Spring,7.5,mountain,Sunny
-4,69,14.5,37,partly cloudy,1174.37,1,Spring,19,coastal,Rainy
41,41,9,3,partly cloudy,1025.31,11,Spring,6,mountain,Sunny
36,39,10,6,clear,1013.25,10,Autumn,9,mountain,Sunny
-1,61,0,73,overcast,985.88,0,Winter,2,mountain,Snowy
28,92,18,98,overcast,1004.7,0,Winter,4.5,inland,Rainy
-4,84,13.5,99,overcast,992.85,1,Winter,1.5,inland,Snowy
10,87,12.5,57,overcast,993.1,3,Winter,5,coastal,Rainy
14,81,6.5,82,overcast,1010.85,0,Spring,2,coastal,Rainy
16,69,8.5,22,partly cloudy,1006.42,3,Autumn,8,inland,Cloudy
-10,80,17,84,overcast,980.93,1,Winter,2.5,mountain,Snowy
17,81,30.5,88,overcast,994.03,1,Spring,5,inland,Rainy
18,79,10.5,37,partly cloudy,1016.76,3,Autumn,8,inland,Cloudy
19,65,3,41,overcast,1012.48,2,Spring,6.5,inland,Cloudy
31,55,8,33,overcast,1006.48,1,Autumn,6.5,coastal,Cloudy
28,67,10,42,partly cloudy,1011.76,2,Autumn,5,inland,Cloudy
2,72,16.5,57,overcast,994.53,1,Winter,4.5,mountain,Snowy
-2,79,3,98,overcast,988.81,1,Winter,3,inland,Snowy
-9,92,6.5,90,overcast,998.63,1,Winter,5,inland,Snowy
5,37,13.5,84,cloudy,1104.6,14,Summer,19,coastal,Sunny
19,72,1,33,partly cloudy,1010.56,4,Winter,5.5,coastal,Cloudy
-7,86,17,95,overcast,999.62,1,Winter,1,mountain,Snowy
68,70,2,71,clear,1013.06,4,Autumn,8,coastal,Sunny
12,78,11,66,overcast,1006.86,0,Spring,3,inland,Rainy
39,63,1.5,15,clear,1027.49,10,Spring,9.5,mountain,Sunny
49,28,14.5,64,overcast,1135.33,12,Winter,12,coastal,Sunny
41,39,8,8,clear,1017.26,9,Winter,6.5,mountain,Sunny
0,92,16.5,80,overcast,987.42,1,Winter,4,mountain,Snowy
3,91,9.5,64,overcast,993.39,1,Winter,2,inland,Snowy
4,66,3.5,95,overcast,994.68,0,Winter,4.5,mountain,Snowy
33,63,5,96,overcast,1019.09,0,Summer,2,mountain,Rainy
31,44,5.5,83,overcast,925.06,12,Autumn,8,mountain,Snowy
29,65,1,5,clear,1014.66,5,Summer,8.5,inland,Sunny
11,65,6,53,partly cloudy,1003.38,1,Summer,4.5,coastal,Rainy
-2,66,18.5,76,partly cloudy,987.65,1,Winter,5,inland,Snowy
23,99,15.5,80,partly cloudy,1004.44,0,Summer,1,mountain,Rainy
39,26,6,8,clear,1017.33,5,Spring,8.5,inland,Sunny
1,93,14,56,overcast,992.89,0,Winter,2.5,inland,Snowy
26,73,0.5,24,partly cloudy,1006.51,1,Winter,5.5,inland,Cloudy
-7,99,2.5,53,overcast,997.66,0,Winter,4.5,inland,Snowy
53,90,16.5,78,partly cloudy,1014.31,12,Winter,3,coastal,Cloudy
22,24,8,3,clear,1029.3,8,Spring,10,coastal,Sunny
20,60,0.5,18,partly cloudy,1015.43,9,Winter,9,mountain,Sunny
-8,72,2.5,86,partly cloudy,992.17,0,Winter,3.5,mountain,Snowy
11,72,1,46,overcast,1015.33,2,Winter,5,coastal,Cloudy
24,53,4,28,partly cloudy,1010.46,1,Winter,7.5,mountain,Cloudy
28,69,8.5,83,partly cloudy,1012.89,2,Summer,1,inland,Rainy
21,75,1,15,partly cloudy,1005.52,1,Winter,8.5,mountain,Cloudy
16,71,9.5,17,partly cloudy,1014.68,4,Summer,6,coastal,Cloudy
17,77,11.5,46,overcast,1011.69,2,Winter,5.5,coastal,Cloudy
-12,70,31.5,99,partly cloudy,994.49,10,Winter,3,inland,Snowy
44,60,10,17,partly cloudy,1019.82,9,Winter,6.5,coastal,Sunny
10,92,5,56,overcast,1006.85,2,Autumn,1.5,inland,Rainy
-10,71,12.5,67,partly cloudy,992.89,0,Winter,4,mountain,Snowy
3,91,17.5,94,overcast,998.51,0,Winter,1.5,inland,Snowy
28,63,13.5,93,overcast,994.29,2,Autumn,3,mountain,Rainy
16,70,15,59,overcast,996.48,0,Spring,4,coastal,Rainy
1,85,4,59,overcast,983.49,1,Winter,3.5,inland,Snowy
22,51,7,27,partly cloudy,1014.24,3,Autumn,5,inland,Cloudy
30,54,1,19,clear,1018.26,5,Winter,7.5,mountain,Sunny
10,81,11.5,75,partly cloudy,1006.82,3,Summer,3.5,inland,Rainy
2,75,2.5,74,overcast,998.57,1,Winter,2.5,inland,Snowy
23,51,2.5,1,clear,1018.72,9,Winter,5.5,mountain,Sunny
21,60,2.5,2,clear,1018.96,10,Spring,6.5,inland,Sunny
18,53,8.5,68,overcast,919.56,4,Summer,6.5,mountain,Sunny
19,74,7.5,92,overcast,993.95,0,Spring,2,mountain,Rainy
26,76,2.5,40,partly cloudy,1000.01,4,Spring,6.5,coastal,Cloudy
-1,79,20,70,overcast,997.21,1,Winter,4.5,mountain,Snowy
-1,60,1.5,62,overcast,982.73,0,Winter,3,mountain,Snowy
10,83,11.5,72,overcast,1005.5,1,Summer,3.5,coastal,Rainy
17,81,18,89,partly cloudy,995.4,2,Summer,1.5,inland,Rainy
25,57,4.5,24,partly cloudy,1006.4,4,Winter,8.5,coastal,Cloudy
46,24,9.5,81,partly cloudy,926.59,0,Summer,12.5,inland,Rainy
5,57,6.5,72,partly cloudy,1135.48,4,Winter,6.5,coastal,Cloudy
20,32,7,5,clear,1019.85,9,Autumn,6,coastal,Sunny
40,37,8.5,2,clear,1025.95,11,Spring,5.5,mountain,Sunny
14,69,2,23,overcast,1013.26,1,Autumn,5,mountain,Cloudy
1,96,13.5,81,overcast,982.25,0,Winter,3,inland,Snowy
42,33,2,14,clear,1015.7,5,Autumn,9,inland,Sunny
12,97,13,60,overcast,1019.8,0,Winter,3,coastal,Rainy
-4,94,16,85,overcast,981.71,1,Winter,2.5,inland,Snowy
27,38,4.5,0,clear,1021.59,9,Autumn,8,mountain,Sunny
11,72,16.5,103,overcast,1001.75,2,Autumn,9.5,coastal,Cloudy
20,57,9.5,5,partly cloudy,1028.05,5,Winter,5.5,coastal,Sunny
43,102,1,88,clear,1027.93,4,Winter,10,inland,Sunny
47,40,10.5,54,partly cloudy,1182.46,8,Summer,19,mountain,Sunny
4,60,18,63,overcast,987.74,1,Winter,5,inland,Snowy
30,61,7,17,overcast,1002.87,3,Spring,9,mountain,Cloudy
13,55,11,17,overcast,1000.1,4,Winter,5.5,coastal,Cloudy
11,69,1,27,partly cloudy,1148.7,12,Winter,16.5,mountain,Cloudy
28,44,14,46,partly cloudy,929.19,1,Autumn,3.5,coastal,Cloudy
41,20,4.5,2,clear,1021.26,5,Spring,6,mountain,Sunny
-5,79,2,61,overcast,982.37,1,Winter,5,mountain,Snowy
39,55,7.5,0,clear,1011.05,5,Summer,7,inland,Sunny
-1,94,16.5,75,partly cloudy,983.34,1,Winter,1,inland,Snowy
32,34,2.5,10,clear,1018.8,11,Autumn,9.5,mountain,Sunny
13,60,1.5,31,overcast,1006.12,4,Autumn,6.5,coastal,Cloudy
72,101,26.5,75,partly cloudy,1019.21,14,Summer,1.5,inland,Cloudy
12,72,0,36,overcast,1010.8,4,Summer,7.5,mountain,Cloudy
34,57,6,39,overcast,1007.32,3,Spring,6.5,coastal,Cloudy
33,55,10.5,42,overcast,1017.01,4,Autumn,7,inland,Cloudy
37,29,3.5,10,clear,1016.42,9,Autumn,8.5,coastal,Sunny
33,78,5.5,92,partly cloudy,994.83,0,Summer,1.5,mountain,Rainy
12,76,11.5,89,overcast,1013.18,1,Winter,2.5,coastal,Rainy
1,96,14.5,65,overcast,985.89,1,Winter,3,inland,Snowy
25,75,9,13,overcast,1010.59,2,Summer,5.5,coastal,Cloudy
29,54,9,14,clear,1022.36,11,Summer,9,mountain,Sunny
31,42,7,16,clear,1029.16,10,Autumn,8.5,mountain,Sunny
16,85,19.5,52,overcast,995.61,2,Autumn,3,coastal,Rainy
30,51,6,15,clear,1012.33,8,Summer,5,mountain,Sunny
23,95,23.5,83,partly cloudy,1003.38,7,Summer,6.5,inland,Cloudy
1,91,13,80,partly cloudy,990.88,1,Winter,3,inland,Snowy
30,41,5.5,5,clear,1021.61,10,Autumn,9.5,inland,Sunny
35,42,4.5,10,clear,1016.98,7,Spring,7,mountain,Sunny
20,22,8,17,clear,1025.34,11,Autumn,5.5,coastal,Sunny
-9,71,13,70,overcast,995.26,0,Winter,5,mountain,Snowy
1,61,2.5,89,overcast,993.16,1,Winter,3.5,inland,Snowy
21,53,3.5,11,partly cloudy,1024.94,8,Spring,9.5,coastal,Sunny
11,69,7,28,partly cloudy,1006.53,1,Winter,7,inland,Cloudy
26,63,6,65,overcast,991.68,1,Autumn,3,inland,Rainy
19,56,0.5,24,partly cloudy,1013.06,1,Autumn,5.5,inland,Cloudy
11,76,19.5,92,partly cloudy,999.56,1,Summer,4,mountain,Rainy
-7,99,13,58,partly cloudy,983.05,1,Winter,1,mountain,Snowy
15,52,8.5,41,overcast,1000.77,3,Winter,8,inland,Cloudy
18,66,7.5,44,overcast,1005.03,3,Autumn,6,mountain,Cloudy
4,97,18,58,partly cloudy,980.6,0,Winter,1,mountain,Snowy
30,61,14,67,partly cloudy,1002.87,0,Summer,4.5,coastal,Rainy
34,76,2.5,41,overcast,1001.27,3,Winter,8,mountain,Cloudy
62,91,9.5,79,overcast,1002.43,11,Spring,6.5,mountain,Cloudy
1,72,10.5,89,overcast,997.46,0,Winter,1.5,inland,Snowy
14,96,13.5,54,overcast,1017.92,3,Spring,5,coastal,Rainy
-2,60,12.5,69,partly cloudy,988.85,1,Winter,4,inland,Snowy
48,85,15,99,overcast,1012.48,14,Summer,1,mountain,Rainy
17,66,6.5,21,partly cloudy,1014.07,4,Summer,5.5,mountain,Cloudy
24,53,1,40,overcast,1019.95,3,Autumn,8.5,mountain,Cloudy
0,97,14,66,overcast,999.94,1,Winter,2,mountain,Snowy
46,38,8,39,overcast,804.35,10,Winter,14,inland,Sunny
41,28,5,5,clear,1014.67,7,Winter,9.5,mountain,Sunny
20,68,1,42,partly cloudy,1010.27,4,Summer,5.5,inland,Cloudy
1,64,19.5,52,overcast,992.43,1,Winter,3.5,inland,Snowy
1,91,11,80,overcast,981.37,0,Winter,3,inland,Snowy
43,101,10,100,clear,1023.74,9,Winter,11,mountain,Sunny
43,67,9,1,clear,1021.86,6,Spring,8.5,coastal,Sunny
14,82,19,78,overcast,1006.01,0,Autumn,3,inland,Rainy
33,61,6.5,19,partly cloudy,1029.49,6,Summer,7.5,inland,Sunny
26,89,6.5,81,overcast,999.23,0,Autumn,3,mountain,Rainy
-3,85,13.5,53,overcast,992.51,0,Winter,1,inland,Snowy
15,85,19.5,51,partly cloudy,1002.6,3,Spring,2.5,inland,Rainy
30,76,11.5,42,partly cloudy,1007.52,2,Summer,5.5,mountain,Cloudy
-16,77,22.5,75,overcast,985.52,13,Winter,3,inland,Snowy
72,77,18.5,105,clear,1029.1,2,Winter,10.5,mountain,Sunny
-4,92,13.5,99,overcast,982.61,0,Winter,1,mountain,Snowy
-20,89,12.5,106,overcast,990.89,5,Winter,1,mountain,Snowy
38,88,19.5,85,partly cloudy,1009.03,0,Spring,4.5,inland,Cloudy
53,81,0,84,clear,1018.81,12,Autumn,5,coastal,Sunny
31,60,8.5,30,partly cloudy,1001.67,2,Summer,6.5,inland,Cloudy
24,73,7,87,overcast,1006.09,0,Winter,2,coastal,Rainy
15,76,9,81,overcast,1019.12,1,Winter,4.5,inland,Rainy
34,57,3,1,clear,1022.08,9,Summer,7.5,mountain,Sunny
0,60,13,97,overcast,987.93,0,Winter,1.5,inland,Snowy
36,86,18.5,76,partly cloudy,1009,9,Winter,5,mountain,Cloudy
-9,98,2.5,61,partly cloudy,994.1,1,Winter,2,inland,Snowy
32,40,3,29,partly cloudy,1035.69,9,Summer,8,mountain,Snowy
20,98,16.5,55,overcast,1017.84,0,Spring,1,coastal,Rainy
12,69,6,90,overcast,1005.47,2,Autumn,1.5,mountain,Rainy
15,89,13,58,overcast,999.24,3,Summer,4.5,mountain,Rainy
1,67,3,76,partly cloudy,986.57,0,Winter,4,mountain,Snowy
37,47,1,2,clear,1012.77,7,Summer,6.5,mountain,Sunny
-4,76,3,91,overcast,991.95,1,Winter,3,mountain,Snowy
-10,75,9.5,71,overcast,986.43,0,Winter,4,inland,Snowy
-10,83,0,81,overcast,983.7,1,Winter,2,mountain,Snowy
17,84,13.5,86,overcast,1005.84,3,Autumn,3.5,coastal,Rainy
19,102,13,80,clear,1013.43,12,Summer,2,mountain,Sunny
-14,37,10.5,63,partly cloudy,965.66,3,Spring,12.5,inland,Rainy
21,67,4.5,5,partly cloudy,1010.8,6,Spring,6,coastal,Sunny
-1,78,11,95,overcast,999.15,0,Winter,4,mountain,Snowy
-9,72,6,66,overcast,993.68,1,Winter,4,mountain,Snowy
33,78,11,32,overcast,1008.82,4,Summer,7,inland,Cloudy
29,93,8.5,74,overcast,1013.89,0,Autumn,4.5,coastal,Rainy
-7,75,12.5,94,overcast,981.44,0,Winter,3.5,inland,Snowy
4,81,2.5,93,partly cloudy,985.74,1,Winter,4,mountain,Snowy
32,94,13,80,overcast,992.52,2,Summer,3.5,inland,Rainy
26,64,8,4,clear,1020.86,9,Summer,9.5,inland,Sunny
24,39,6.5,2,clear,1017.18,5,Autumn,5,coastal,Sunny
1,88,2.5,70,overcast,998.54,1,Winter,2,mountain,Snowy
46,31,7.5,84,partly cloudy,1019.4,6,Autumn,7.5,coastal,Rainy
9,83,19.5,91,overcast,999.89,10,Winter,1,coastal,Rainy
1,87,37.5,81,overcast,991.88,14,Winter,0.5,mountain,Snowy
17,56,13.5,17,overcast,1017.46,2,Autumn,7.5,mountain,Cloudy
-1,62,18.5,58,overcast,998.65,0,Winter,2,mountain,Snowy
37,32,7.5,28,overcast,840.97,5,Spring,9.5,inland,Snowy
27,102,5.5,74,partly cloudy,1016.58,6,Spring,6,inland,Cloudy
-3,77,15.5,51,overcast,999.67,0,Winter,2.5,inland,Snowy
2,96,8.5,65,partly cloudy,999.35,0,Winter,3,mountain,Snowy
27,21,5.5,15,partly cloudy,1012.32,11,Autumn,8,coastal,Sunny
70,70,16.5,83,partly cloudy,1006.92,12,Winter,2.5,coastal,Cloudy
15,72,0.5,44,overcast,1005.69,2,Autumn,9,inland,Cloudy
-5,96,4,84,overcast,995.31,0,Winter,1.5,mountain,Snowy
28,26,11.5,94,partly cloudy,853.83,11,Spring,1.5,inland,Sunny
-3,62,5.5,96,overcast,985.36,0,Winter,1.5,inland,Snowy
29,25,0.5,6,clear,1017.11,8,Autumn,10,inland,Sunny
9,38,8.5,75,cloudy,1161.21,10,Winter,7,coastal,Cloudy
14,76,17.5,55,overcast,992.56,1,Autumn,3,mountain,Rainy
22,63,6.5,58,overcast,1007.89,1,Autumn,3,mountain,Rainy
20,60,5,91,partly cloudy,1008.09,0,Spring,3,coastal,Rainy
33,75,1,44,partly cloudy,1014.29,2,Winter,7.5,mountain,Cloudy
29,92,12,50,overcast,995.57,1,Spring,2,inland,Rainy
29,71,10.5,16,overcast,1000.38,1,Winter,5.5,inland,Cloudy
31,71,3,36,overcast,1010.9,4,Winter,6.5,inland,Cloudy
31,58,15,46,overcast,1001.9,4,Autumn,5.5,mountain,Cloudy
43,30,2,7,clear,1021.85,7,Winter,7,coastal,Sunny
30,99,19,83,partly cloudy,1001.66,11,Autumn,7.5,mountain,Cloudy
1,85,25.5,97,overcast,994.18,9,Winter,3.5,mountain,Snowy
5,79,27,93,overcast,988.84,2,Winter,2,inland,Snowy
29,22,1.5,2,partly cloudy,1023.99,8,Spring,5,coastal,Sunny
-7,61,13,51,overcast,996.67,0,Winter,3.5,inland,Snowy
38,88,23.5,78,overcast,1002.81,6,Winter,6.5,inland,Cloudy
-9,71,14.5,84,partly cloudy,991.36,1,Winter,2,mountain,Snowy
14,61,8.5,54,overcast,1015.06,3,Autumn,4,inland,Rainy
14,83,15.5,77,overcast,1002.25,3,Summer,4,inland,Rainy
26,68,9.5,18,partly cloudy,1014.65,5,Autumn,8,mountain,Sunny
10,85,13.5,66,overcast,996.77,1,Summer,2,mountain,Rainy
16,88,12.5,53,overcast,994.58,2,Spring,1.5,coastal,Rainy
7,85,46,87,overcast,980.92,9,Winter,5.5,inland,Snowy
35,67,7,15,clear,1024.13,7,Summer,7.5,inland,Sunny
30,78,15.5,93,overcast,996.39,3,Winter,3.5,inland,Rainy
46,69,2.5,22,cloudy,1026.01,3,Winter,5,inland,Snowy
19,76,4.5,29,overcast,1009.03,3,Summer,7,mountain,Cloudy
33,63,7,98,partly cloudy,992.89,0,Winter,3,mountain,Rainy
27,85,11.5,63,overcast,1004.88,0,Autumn,4.5,coastal,Rainy
55,84,19,71,clear,1020.1,5,Summer,7.5,mountain,Sunny
27,69,2,38,partly cloudy,1012.33,3,Autumn,5,coastal,Cloudy
27,52,14.5,29,overcast,1001.3,2,Spring,6.5,coastal,Cloudy
21,102,20,76,overcast,1019.41,14,Spring,1.5,coastal,Cloudy
-7,77,1.5,66,overcast,991.73,0,Winter,4,inland,Snowy
24,96,15,96,overcast,1006.18,1,Winter,1.5,mountain,Rainy
-1,76,2,84,overcast,997.02,1,Winter,1,mountain,Snowy
-5,73,6.5,90,overcast,986.96,1,Winter,4,mountain,Snowy
-10,86,20,68,overcast,993.28,1,Winter,4.5,inland,Snowy
19,91,15,61,overcast,1016.72,3,Summer,2.5,mountain,Rainy
41,27,13,57,overcast,960.63,5,Autumn,16,mountain,Rainy
29,21,2.5,19,clear,1012.75,6,Winter,8.5,inland,Sunny
7,90,20,94,overcast,1008.08,11,Spring,2,mountain,Rainy
10,98,25,104,partly cloudy,1016.82,2,Autumn,1.5,mountain,Rainy
25,68,3.5,6,clear,1016.07,11,Spring,8,inland,Sunny
34,55,1.5,12,clear,1027.21,11,Spring,10,mountain,Sunny
27,72,1,29,overcast,1003.38,1,Spring,6,coastal,Cloudy
49,60,11.5,23,partly cloudy,1168.21,7,Spring,9,coastal,Rainy
22,60,19.5,79,overcast,998.11,3,Autumn,4,inland,Rainy
24,81,16,102,overcast,1004.86,4,Autumn,4.5,inland,Cloudy
32,78,16,52,overcast,997.01,3,Autumn,3.5,coastal,Rainy
34,78,11,71,overcast,996.85,3,Summer,4.5,mountain,Rainy
-4,76,19.5,97,overcast,986.84,1,Winter,2.5,mountain,Snowy
27,63,9,72,overcast,1000.61,0,Summer,4,coastal,Rainy
-11,107,15.5,96,overcast,990.58,12,Winter,1.5,inland,Snowy
17,100,22.5,103,overcast,995.95,3,Winter,1.5,coastal,Rainy
-6,88,0,92,overcast,983.02,0,Winter,1.5,mountain,Snowy
40,54,5.5,1,clear,1012.63,10,Spring,10,mountain,Sunny
26,87,16,62,overcast,1009.56,3,Autumn,2.5,inland,Rainy
22,37,0.5,0,partly cloudy,1024.23,8,Autumn,5.5,coastal,Sunny
41,62,5,3,clear,1025.98,9,Autumn,5.5,mountain,Sunny
-10,74,0,33,partly cloudy,1171.26,12,Summer,13,inland,Rainy
23,38,8,5,partly cloudy,1024.54,11,Summer,7.5,coastal,Sunny
11,69,11.5,52,partly cloudy,1017.58,2,Spring,3.5,mountain,Rainy
11,65,9.5,92,overcast,1012.44,1,Summer,2.5,inland,Rainy
33,86,7.5,69,partly cloudy,993.1,1,Winter,5,coastal,Rainy
4,84,8.5,72,overcast,993.53,0,Winter,4,mountain,Snowy
-7,94,15,54,overcast,994.51,1,Winter,1.5,mountain,Snowy
27,59,6,0,clear,1015.53,10,Autumn,7,coastal,Sunny
1,86,0.5,72,partly cloudy,994.27,1,Winter,4,inland,Snowy
23,57,1,14,clear,1018.4,11,Spring,9,inland,Sunny
32,61,11,26,overcast,1007.59,2,Summer,6.5,coastal,Cloudy
39,22,4,13,partly cloudy,1016.5,7,Spring,5.5,inland,Sunny
32,86,12,65,overcast,990.41,2,Spring,4,coastal,Rainy
44,73,23,77,partly cloudy,1014.05,7,Autumn,6.5,mountain,Cloudy
25,79,10.5,11,overcast,1004.03,4,Spring,7.5,inland,Cloudy
1,84,1,72,overcast,989.89,0,Winter,4.5,mountain,Snowy
13,53,8.5,33,cloudy,1005.78,5,Spring,10.5,mountain,Cloudy
13,60,10.5,76,partly cloudy,881.44,12,Summer,3,inland,Cloudy
25,68,4,32,partly cloudy,1009.22,2,Summer,5.5,coastal,Cloudy
32,50,9.5,4,clear,1014.8,5,Autumn,6.5,coastal,Sunny
43,63,2,16,clear,1026.88,10,Spring,5,mountain,Sunny
